,J,Location,pvalue05,pvaluebest,AUC,AccuracyTrain,AccuracyTest,RecallTest
12382,137,Nuriootpa,1.0,0.007949794631777495,2,0.677731673582296,0.597864768683274,0.54
12383,137,Nhil,1.0,0.26552011331927716,2,0.6864716636197441,0.6062717770034843,0.5
12384,138,Canberra,1.0,0.19391094230117412,2,0.49241819632881084,0.42063492063492064,0.7117117117117117
12385,138,Perth,0.05655981408609567,4.7400697202653e-06,2,0.5814846416382252,0.5574614065180102,0.725
12386,138,Adelaide,0.08217521790452068,5.842788939927937e-05,2,0.5205908683974932,0.5029013539651838,0.7916666666666666
12387,138,Albury,1.0,0.021321429167019474,2,0.4652746255106673,0.4559386973180077,0.7478260869565218
12388,138,Bendigo,1.0,0.0022207395916342097,2,0.5316001792917974,0.480225988700565,0.7549019607843137
12389,138,Penrith,1.0,0.6868264044549199,2,0.45587541293062767,0.3905325443786982,0.7211538461538461
12390,138,Tuggeranong,1.0,0.2193799404973652,2,0.47424593967517403,0.40823970037453183,0.7403846153846154
12391,138,Richmond,1.0,0.0016025621078306319,2,0.5526061776061776,0.5197132616487455,0.6949152542372882
12392,138,SalmonGums,1.0,0.1630086300752886,2,0.5931395902810862,0.5541044776119403,0.5280898876404494
12393,138,PearceRAAF,1.0,1.3009078265042893e-08,2,0.61742006615215,0.6148936170212767,0.7428571428571429
12394,138,BadgerysCreek,1.0,0.035901123766227165,2,0.4748412310698583,0.4349442379182156,0.7666666666666667
12395,138,WaggaWagga,1.0,0.03547692020105613,2,0.519795062878435,0.47058823529411764,0.7010309278350515
12396,138,PerthAirport,0.04591769483950359,2.4601444601652478e-12,2,0.6168392615938766,0.6206896551724138,0.8217821782178217
12397,138,Moree,1.0,0.3466937979066915,2,0.7947643979057591,0.7457627118644068,0.23529411764705882
12398,138,Nuriootpa,1.0,0.0003517750688811062,2,0.6264894592117324,0.5919854280510018,0.6210526315789474
12399,138,Nhil,1.0,0.04140168148475993,2,0.632579185520362,0.605072463768116,0.5714285714285714
12400,139,Canberra,1.0,0.0022840930044412994,2,0.6086956521739131,0.5666666666666667,0.603448275862069
12401,139,Perth,0.00010755256085371585,9.763870918521238e-07,2,0.63454157782516,0.5876288659793815,0.6974789915966386
12402,139,Adelaide,1.0,2.6529005917326087e-06,2,0.5671575189647479,0.5802707930367504,0.7083333333333334
12403,139,Albury,1.0,0.16927906995357905,2,0.5948509485094851,0.5538160469667319,0.5132743362831859
12404,139,Bendigo,1.0,0.0018336917834654303,2,0.6482727680574248,0.5909943714821764,0.580952380952381
12405,139,Penrith,1.0,0.08301891199503354,2,0.5960264900662252,0.546692607003891,0.5508474576271186
12406,139,Tuggeranong,1.0,0.2955905456559129,2,0.6152433425160698,0.541015625,0.5137614678899083
12407,139,Richmond,1.0,0.45473832700196437,2,0.6473128598848369,0.5533088235294118,0.4722222222222222
12408,139,SalmonGums,1.0,0.10807332961171312,2,0.6790653314258465,0.6412639405204461,0.40217391304347827
12409,139,PearceRAAF,1.0,9.668514134437315e-10,2,0.6612111292962357,0.6363636363636364,0.7555555555555555
12410,139,BadgerysCreek,1.0,0.2042731789471116,2,0.5866797257590598,0.5092936802973977,0.5833333333333334
12411,139,WaggaWagga,1.0,0.703147859476669,2,0.6079335793357934,0.5343511450381679,0.4835164835164835
12412,139,PerthAirport,1.0,4.888883975846132e-10,2,0.672884440400364,0.6477064220183486,0.6890756302521008
12413,139,Moree,1.0,0.9402310534256848,2,0.8330741316744427,0.7824427480916031,0.13432835820895522
12414,139,Nuriootpa,1.0,0.00025546778407827827,2,0.6658867571361722,0.6127946127946128,0.5701754385964912
12415,139,Nhil,1.0,0.04903652129098518,2,0.6657608695652174,0.6498194945848376,0.5
12416,140,Canberra,1.0,0.19556364126795006,2,0.6600159616919393,0.572107765451664,0.475
12417,140,Perth,0.46012681929399624,3.040369371630113e-08,2,0.6283034953111679,0.6058519793459552,0.711864406779661
12418,140,Adelaide,1.0,5.134472627868257e-07,2,0.5683741648106905,0.5697674418604651,0.7521367521367521
12419,140,Albury,1.0,0.020439455212444193,2,0.6191343963553531,0.5679245283018868,0.5585585585585585
12420,140,Bendigo,1.0,0.6847240423356432,2,0.6504941599281222,0.5727611940298507,0.422680412371134
12421,140,Penrith,1.0,0.00162408924338229,2,0.631578947368421,0.5964214711729622,0.5784313725490197
12422,140,Tuggeranong,1.0,0.06943724336442854,2,0.6773308957952467,0.5956175298804781,0.47619047619047616
12423,140,Richmond,1.0,0.0006938863280224643,2,0.7101865136298422,0.6256983240223464,0.5315315315315315
12424,140,SalmonGums,1.0,0.45333114074857495,2,0.6717339667458432,0.6188679245283019,0.3619047619047619
12425,140,PearceRAAF,0.04438491535476579,1.0917323871122445e-08,2,0.6416438356164383,0.6487025948103793,0.6875
12426,140,BadgerysCreek,1.0,0.0007095044628862042,2,0.6144170295113691,0.574468085106383,0.6336633663366337
12427,140,WaggaWagga,1.0,0.05421130485404667,2,0.6500233317778815,0.6003649635036497,0.4766355140186916
12428,140,PerthAirport,1.0,2.430658434423824e-07,2,0.6513844757149342,0.6222222222222222,0.6966292134831461
12429,140,Moree,1.0,0.3840974062535656,2,0.843798650752465,0.7783985102420856,0.0684931506849315
12430,140,Nuriootpa,1.0,0.0016263581097411472,2,0.6823638042474608,0.6194690265486725,0.5272727272727272
12431,140,Nhil,1.0,0.13173209486878806,2,0.7103574702108157,0.6586206896551724,0.40384615384615385
12432,141,Canberra,1.0,0.3347091022653232,2,0.6915403032721469,0.6006339144215531,0.4049586776859504
12433,141,Perth,1.0,7.551244016214584e-11,2,0.608955223880597,0.6065292096219931,0.7941176470588235
12434,141,Adelaide,1.0,6.827145557123518e-06,2,0.5938337801608579,0.5764023210831721,0.6984126984126984
12435,141,Albury,1.0,0.2872252315073337,2,0.6059225512528473,0.5547169811320755,0.4909090909090909
12436,141,Bendigo,1.0,0.06185311742405305,2,0.6599281221922731,0.5951492537313433,0.4897959183673469
12437,141,Penrith,1.0,0.0044160730512424725,2,0.6768060836501901,0.6026615969581749,0.5304347826086957
12438,141,Tuggeranong,1.0,0.000813882521612649,2,0.687813783660429,0.6445783132530121,0.5
12439,141,Richmond,1.0,0.001897122660807656,2,0.6763862332695985,0.6100746268656716,0.5578947368421052
12440,141,SalmonGums,1.0,1.0,2,0.6658722592945663,0.6294227188081937,0.3176470588235294
12441,141,PearceRAAF,1.0,7.743443918025022e-06,2,0.6367544331004836,0.600896860986547,0.7037037037037037
12442,141,BadgerysCreek,1.0,0.00598991974823632,2,0.6694581280788178,0.6083032490974729,0.5238095238095238
12443,141,WaggaWagga,1.0,0.5005537963309585,2,0.647140221402214,0.5777351247600768,0.43
12444,141,PerthAirport,0.3927582045844147,3.27644779856498e-10,2,0.6389388489208633,0.6223506743737958,0.7802197802197802
12445,141,Moree,1.0,1.0,2,0.8731808731808732,0.8236397748592871,0.0547945205479452
12446,141,Nuriootpa,1.0,0.0333644658343032,2,0.6623316302833256,0.5813148788927336,0.5172413793103449
12447,141,Nhil,1.0,0.3806662514880449,2,0.7380729653882133,0.6442307692307693,0.37037037037037035
12448,142,Canberra,1.0,0.053104577951569046,2,0.6820901475867571,0.5936507936507937,0.47619047619047616
12449,142,Perth,1.0,1.0720039188841167e-09,2,0.6232935153583617,0.6174957118353345,0.7407407407407407
12450,142,Adelaide,1.0,0.00030835315914666485,2,0.5828853046594982,0.5501930501930502,0.6842105263157895
12451,142,Albury,1.0,0.04902230935074598,2,0.5934216537231612,0.5466417910447762,0.5655737704918032
12452,142,Bendigo,1.0,7.871692101698415e-05,2,0.6301247771836007,0.6254826254826255,0.5957446808510638
12453,142,Penrith,1.0,0.03629925712963656,2,0.6141098484848485,0.5164410058027079,0.6330275229357798
12454,142,Tuggeranong,1.0,0.013259942008904787,2,0.6540045766590389,0.5861386138613861,0.5531914893617021
12455,142,Richmond,1.0,7.911695853398101e-05,2,0.6026490066225165,0.6097087378640776,0.6292134831460674
12456,142,SalmonGums,1.0,0.007302794074994344,2,0.6830885836096636,0.6583969465648855,0.4421052631578947
12457,142,PearceRAAF,0.47664259454202795,2.791936809124777e-06,2,0.6537833424060969,0.5906040268456376,0.723404255319149
12458,142,BadgerysCreek,0.042620583047264196,0.48350416916079564,2,0.6125,0.4836488812392427,0.5818181818181818
12459,142,WaggaWagga,1.0,0.06385755940926753,2,0.6429236499068901,0.5767097966728281,0.5208333333333334
12460,142,PerthAirport,1.0,8.10599421570725e-06,2,0.646033929390188,0.5818505338078291,0.7093023255813954
12461,142,Moree,1.0,0.2584876240827424,2,0.8663546541861674,0.8038095238095239,0.011904761904761904
12462,142,Nuriootpa,1.0,0.0026973663070601235,2,0.6672836649699213,0.6175438596491228,0.5178571428571429
12463,142,Nhil,1.0,0.008537335933957267,2,0.7192028985507246,0.6498194945848376,0.5833333333333334
12464,143,Canberra,1.0,0.05118795907550718,2,0.6334264060630236,0.5619047619047619,0.53125
12465,143,Perth,1.0,6.967267355819378e-06,2,0.5972696245733788,0.5557461406518011,0.7289719626168224
12466,143,Adelaide,1.0,0.0019179452857313764,2,0.5506272401433692,0.5154440154440154,0.7068965517241379
12467,143,Albury,1.0,0.04398419156828349,2,0.5351793009532456,0.5038314176245211,0.6476190476190476
12468,143,Bendigo,1.0,0.00011206157841017727,2,0.5882878855610192,0.6,0.6288659793814433
12469,143,Penrith,0.4825385934155173,0.0016813782395474544,2,0.5540413533834586,0.4959839357429719,0.7452830188679245
12470,143,Tuggeranong,1.0,0.0027791899922864605,2,0.6083948339483395,0.5670498084291188,0.6132075471698113
12471,143,Richmond,1.0,0.014084518652257318,2,0.5792972459639126,0.5489443378119002,0.6057692307692307
12472,143,SalmonGums,1.0,0.2625988905391101,2,0.6269727403156384,0.5404411764705882,0.3522727272727273
12473,143,PearceRAAF,1.0,3.7500845483287664e-08,2,0.6224156692056583,0.5959367945823928,0.7926829268292683
12474,143,BadgerysCreek,1.0,0.01942708808413287,2,0.546556741028128,0.48659003831417624,0.6981132075471698
12475,143,WaggaWagga,1.0,0.03209974991190436,2,0.6115040075436114,0.5440140845070423,0.5793650793650794
12476,143,PerthAirport,0.4577673104772292,1.361805691444808e-11,2,0.6436145689257723,0.6445993031358885,0.7327586206896551
12477,143,Moree,1.0,1.0,2,0.8010309278350516,0.751503006012024,0.18181818181818182
12478,143,Nuriootpa,1.0,0.0022623685848883078,2,0.6492537313432836,0.5741056218057922,0.5901639344262295
12479,143,Nhil,1.0,0.0013952611949288732,2,0.6727772685609532,0.6586206896551724,0.6153846153846154
12480,144,Canberra,0.8208828944683567,0.010438074911680528,2,0.5929027113237639,0.5310015898251192,0.6271186440677966
12481,144,Perth,1.0,9.36203080163379e-11,2,0.6331058020477816,0.6295025728987993,0.7549019607843137
12482,144,Adelaide,1.0,5.348534416997014e-06,2,0.5800089645898701,0.5606936416184971,0.7345132743362832
12483,144,Albury,1.0,0.0038012402949301302,2,0.5569216757741348,0.5387523629489603,0.6495726495726496
12484,144,Bendigo,1.0,5.578014279016139e-07,2,0.6031531531531531,0.5970425138632163,0.7142857142857143
12485,144,Penrith,1.0,0.09003549663021887,2,0.5070555032925682,0.4630738522954092,0.693069306930693
12486,144,Tuggeranong,1.0,0.1088426687218682,2,0.5915943353129283,0.5149700598802395,0.6043956043956044
12487,144,Richmond,1.0,0.30744780128777094,2,0.5196737044145874,0.46055045871559636,0.6385542168674698
12488,144,SalmonGums,1.0,0.5308658850969343,2,0.678314983245572,0.6172161172161172,0.3627450980392157
12489,144,PearceRAAF,1.0,9.355760517045391e-07,2,0.6659267480577137,0.5987525987525988,0.7294117647058823
12490,144,BadgerysCreek,1.0,0.02184788158332201,2,0.5155339805825243,0.4780114722753346,0.7070707070707071
12491,144,WaggaWagga,1.0,0.019882543102539042,2,0.5866543095458758,0.5235404896421846,0.6391752577319587
12492,144,PerthAirport,1.0,2.0504764293228894e-12,2,0.6662100456621004,0.6871609403254972,0.6535433070866141
12493,144,Moree,1.0,0.44734559415984854,2,0.8642557651991615,0.7800751879699248,0.12790697674418605
12494,144,Nuriootpa,1.0,0.0034539327395605867,2,0.639080459770115,0.5737410071942446,0.5943396226415094
12495,144,Nhil,1.0,0.013928857899307794,2,0.6567028985507246,0.6101083032490975,0.6285714285714286
12496,145,Canberra,1.0,0.3350435673450849,2,0.6573593936976466,0.580952380952381,0.44545454545454544
12497,145,Perth,0.8510541488029812,8.552463398437702e-14,2,0.6488907849829352,0.6586620926243568,0.7565217391304347
12498,145,Adelaide,1.0,1.083528026099301e-05,2,0.5889735544598834,0.5752895752895753,0.7058823529411765
12499,145,Albury,1.0,5.479637216215153e-05,2,0.5678391959798995,0.5541044776119403,0.7053571428571429
12500,145,Bendigo,1.0,0.03636768895040786,2,0.6507582515611061,0.583011583011583,0.5252525252525253
12501,145,Penrith,1.0,0.0048238672025133055,2,0.6133459536204449,0.541747572815534,0.6410256410256411
12502,145,Tuggeranong,1.0,0.0009237508346873168,2,0.6372369624885635,0.5948616600790514,0.6043956043956044
12503,145,Richmond,1.0,0.0003965074327752835,2,0.6419110690633869,0.5922330097087378,0.6210526315789474
