,J,seuil,pvalue05,pvaluebest,AUC,AccuracyTrain,AccuracyTest,RecallTest
609,305.0,0.0,1.1405452350486039e-29,4.6040502530651204e-166,0.6471156922560999,0.7865874882656344,0.7761370348493798,0.025785808394504048
610,306.0,1.0,1.0384245369110991e-39,1.6190582940929834e-170,0.6516156473817691,0.654557345231691,0.5990042614235687,0.624482109227872
611,306.0,0.0,1.0384245369110991e-39,1.6190582940929834e-170,0.6516156473817691,0.7857979177874118,0.7771402050546391,0.029566854990583803
612,307.0,1.0,1.5389085270119124e-54,4.0977414491804754e-179,0.65353376044778,0.6794435369131053,0.6243149818733665,0.5822689706987227
613,307.0,0.0,1.5389085270119124e-54,4.0977414491804754e-179,0.65353376044778,0.7859830320914791,0.7777590422392716,0.03643876784372652
614,308.0,1.0,1.580308205336996e-51,5.042145939267106e-174,0.6536323553154617,0.6410029591718531,0.5861836562763268,0.6511976047904192
615,308.0,0.0,1.580308205336996e-51,5.042145939267106e-174,0.6536323553154617,0.7857285775966469,0.7770850884582983,0.033495508982035925
616,309.0,1.0,2.4453357801410396e-60,1.677115055593099e-184,0.6550180261720355,0.6703831061980507,0.6106071473777478,0.6145030997557768
617,309.0,0.0,2.4453357801410396e-60,1.677115055593099e-184,0.6550180261720355,0.785684148348171,0.7781528205560947,0.0375727972947586
618,310.0,1.0,6.977222142462961e-56,9.084404266396592e-159,0.6492486986831998,0.6230268579760371,0.5614064745161018,0.6828716789146411
619,310.0,0.0,6.977222142462961e-56,9.084404266396592e-159,0.6492486986831998,0.786192760391353,0.7779562167187897,0.0374976446203128
620,311.0,1.0,3.441266544808832e-48,3.2990622100183146e-188,0.6558108295753031,0.6487078081380594,0.5955925894594366,0.6469702672186677
621,311.0,0.0,3.441266544808832e-48,3.2990622100183146e-188,0.6558108295753031,0.7867460451738432,0.7764571525251671,0.037824614226571324
622,312.0,1.0,8.112710624113962e-61,3.743924299574396e-183,0.6539008713727594,0.6669029282329045,0.610544577497567,0.6137347130761994
623,312.0,0.0,8.112710624113962e-61,3.743924299574396e-183,0.6539008713727594,0.7860845463777928,0.7776837473025008,0.03988711194731891
624,313.0,1.0,1.5167859092938949e-59,3.6413049093633574e-183,0.6563399402253851,0.6717834246662294,0.6160291130670278,0.602858217374953
625,313.0,0.0,1.5167859092938949e-59,3.6413049093633574e-183,0.6563399402253851,0.7863656560099866,0.7772511848341233,0.04118089507333584
626,314.0,1.0,3.963257736024004e-52,3.860088837968463e-201,0.6621786872867444,0.6858399129065331,0.6269817782099523,0.5965439519158527
627,314.0,0.0,3.963257736024004e-52,3.860088837968463e-201,0.6621786872867444,0.7865258796545856,0.77668794656069,0.037753568745304285
628,315.0,1.0,1.1991742830152589e-41,7.155502639594379e-168,0.6503197866141665,0.6401276240584028,0.5838826910074375,0.6503378378378378
629,315.0,0.0,1.1991742830152589e-41,7.155502639594379e-168,0.6503197866141665,0.7838631633440039,0.7761156186612576,0.031156156156156155
630,316.0,1.0,3.0991915932230635e-33,2.1712134271565058e-172,0.6491345608588736,0.6792848074481591,0.625618890440523,0.5739868049010367
631,316.0,0.0,3.0991915932230635e-33,2.1712134271565058e-172,0.6491345608588736,0.7843419382141346,0.7758876052642715,0.02884071630537229
632,317.0,1.0,1.5393401429042258e-57,5.671377074239083e-181,0.6563445860609314,0.6834073398967794,0.6235004874740367,0.5867549668874172
633,317.0,0.0,1.5393401429042258e-57,5.671377074239083e-181,0.6563445860609314,0.7871048420427931,0.7781357297274384,0.039924314096499526
634,318.0,1.0,1.588762536432637e-40,3.8090689607424e-194,0.6555806819077817,0.6567365205955966,0.6038688329868918,0.6369992441421013
635,318.0,0.0,1.588762536432637e-40,3.8090689607424e-194,0.6555806819077817,0.785846095108811,0.7762270394094939,0.03382464096749811
636,319.0,1.0,3.799723258636173e-42,2.1119841112140324e-176,0.6554616475503037,0.6503384471746557,0.5962909523001189,0.6356428166886917
637,319.0,0.0,3.799723258636173e-42,2.1119841112140324e-176,0.6554616475503037,0.7852823222356611,0.7760142590392124,0.034925429488389656
638,320.0,1.0,5.730982804083963e-47,7.538540598648743e-187,0.6592144980365742,0.6791181743918353,0.6272862295777636,0.5840724665031138
639,320.0,0.0,5.730982804083963e-47,7.538540598648743e-187,0.6592144980365742,0.7841479328233909,0.7771695310842351,0.03038309114927345
640,321.0,1.0,3.7391496090395203e-62,7.37322976835101e-173,0.6555582400086563,0.6663027232157054,0.610939156243375,0.6037664783427495
641,321.0,0.0,3.7391496090395203e-62,7.37322976835101e-173,0.6555582400086563,0.7857998452356976,0.777994488022048,0.03596986817325801
642,322.0,1.0,1.351518545178642e-55,4.748561967657407e-175,0.6521941322833413,0.6326063700204425,0.5820446553404228,0.6606471030850264
643,322.0,0.0,1.351518545178642e-55,4.748561967657407e-175,0.6521941322833413,0.7849085381999978,0.77659619539889,0.041008276899924756
644,323.0,1.0,8.472017799901485e-51,4.630165108727801e-193,0.6579459348543777,0.6673669022004372,0.6118231200135801,0.6207679213164365
645,323.0,0.0,8.472017799901485e-51,4.630165108727801e-193,0.6579459348543777,0.7879453391898487,0.7766508232897641,0.04180064308681672
646,324.0,1.0,2.0293867955983734e-50,2.8925177339113826e-180,0.6562026969935331,0.6784378320935175,0.6204888416578108,0.592529389457717
647,324.0,0.0,2.0293867955983734e-50,2.8925177339113826e-180,0.6562026969935331,0.7864080765143464,0.7771307120085016,0.03943875616230565
648,325.0,1.0,2.214643189758571e-52,4.970139159884999e-173,0.654617572561342,0.6342529566919084,0.5820393925213766,0.6597156398104266
649,325.0,0.0,2.214643189758571e-52,4.970139159884999e-173,0.654617572561342,0.7858738194503531,0.7777683243289233,0.03488151658767773
650,326.0,1.0,6.866796675914623e-57,5.6926716889018884e-185,0.659332201885695,0.6494046795697094,0.596441947565543,0.6436563626019344
651,326.0,0.0,6.866796675914623e-57,5.6926716889018884e-185,0.659332201885695,0.7868231488673484,0.7776217228464419,0.040584107718566284
652,327.0,1.0,3.7054634000750084e-41,1.2708973889258434e-177,0.6581407783223694,0.6505559989358872,0.5955563122499361,0.6386363636363637
653,327.0,0.0,3.7054634000750084e-41,1.2708973889258434e-177,0.6581407783223694,0.7861665336525672,0.7758576657870094,0.035416666666666666
654,328.0,1.0,2.4990588334701277e-46,3.7715684281348526e-211,0.6654869439682601,0.7168617694278757,0.6606702390065493,0.5347077737847551
655,328.0,0.0,2.4990588334701277e-46,3.7715684281348526e-211,0.6654869439682601,0.7873433064336066,0.7759207280768904,0.03934178172876868
656,329.0,1.0,2.3039479186949023e-45,9.17717681275947e-197,0.662037925616118,0.6548708302781054,0.6029924339029159,0.641141992815277
657,329.0,0.0,2.3039479186949023e-45,9.17717681275947e-197,0.662037925616118,0.7863572119318605,0.775950012751849,0.03838154660616373
658,330.0,1.0,1.884659420668057e-61,2.733280371103045e-203,0.6627109502881061,0.6727065733194305,0.6241222283695791,0.6057272899677603
659,330.0,0.0,1.884659420668057e-61,2.733280371103045e-203,0.6627109502881061,0.7879045815334199,0.7776311869600374,0.04513559643466717
660,331.0,1.0,4.704288519618275e-59,1.5355427070470207e-191,0.6606053723341125,0.6641624040920716,0.6078005115089514,0.6282124500285551
661,331.0,0.0,4.704288519618275e-59,1.5355427070470207e-191,0.6606053723341125,0.7880647911338449,0.7777493606138107,0.04549781077479535
662,332.0,1.0,3.952416989854032e-53,3.60673836953676e-201,0.6680133329048404,0.6738685321844474,0.6154928976666809,0.6215753424657534
663,332.0,0.0,3.952416989854032e-53,3.60673836953676e-201,0.6680133329048404,0.7879324318559912,0.7769483427888922,0.04337899543378995
664,333.0,1.0,2.3478149416575635e-64,2.2415995639352135e-196,0.6586389020287181,0.6569367985319848,0.6048903302893232,0.6381115553017324
665,333.0,0.0,2.3478149416575635e-64,2.2415995639352135e-196,0.6586389020287181,0.7879272820381513,0.7779721771784587,0.047401484865790974
666,334.0,1.0,1.2727808892034434e-60,1.6814339190614598e-208,0.6663064402944137,0.6756180050998091,0.6195962958221312,0.6199733180865257
667,334.0,0.0,1.2727808892034434e-60,1.6814339190614598e-208,0.6663064402944137,0.7890514141834437,0.7771518798275936,0.05107680579378693
668,335.0,1.0,7.804998519815747e-70,3.8031357952565843e-230,0.6740159572522849,0.6713708602918448,0.6208910680025581,0.6349809885931559
669,335.0,0.0,7.804998519815747e-70,3.8031357952565843e-230,0.6740159572522849,0.7882473325729878,0.77791515668301,0.05247148288973384
670,336.0,1.0,6.198429456121465e-71,1.4426592849601334e-207,0.6669692546984528,0.6418787943337949,0.5889745665232394,0.6769609700644184
671,336.0,0.0,6.198429456121465e-71,1.4426592849601334e-207,0.6669692546984528,0.7884971775481947,0.7773612235334214,0.05342932929139826
672,337.0,1.0,3.577139383383219e-52,3.6297706384376405e-216,0.6682287568215832,0.6695081617411714,0.6196389706823711,0.6260456273764259
673,337.0,0.0,3.577139383383219e-52,3.6297706384376405e-216,0.6682287568215832,0.7888722927557879,0.7763837323432766,0.04448669201520913
674,338.0,1.0,3.563520493683993e-45,3.944500244381745e-186,0.6586519406480899,0.6352618022081379,0.5858236073703561,0.6653310436939516
675,338.0,0.0,3.563520493683993e-45,3.944500244381745e-186,0.6586519406480899,0.7880144929085215,0.7765379846949682,0.03930547605418813
676,339.0,1.0,7.9072138690145585e-59,1.5127610079404203e-195,0.6619098555985165,0.6474993313720246,0.5966023364286019,0.6535087719298246
677,339.0,0.0,7.9072138690145585e-59,1.5127610079404203e-195,0.6619098555985165,0.7869804760631185,0.7774829902862767,0.044050343249427915
678,340.0,1.0,7.768180359529259e-58,1.3998443728970806e-225,0.6693620309081417,0.6834095019960827,0.6328181857100047,0.60769377261474
679,340.0,0.0,7.768180359529259e-58,1.3998443728970806e-225,0.6693620309081417,0.7867348795393491,0.7766599597585513,0.04627689963816416
680,341.0,1.0,3.228658028161021e-72,7.473178328249674e-206,0.6658917240752358,0.6795851528384279,0.6274669292349844,0.601980575128547
681,341.0,0.0,3.228658028161021e-72,7.473178328249674e-206,0.6658917240752358,0.7880276564774381,0.7771736803801532,0.05675109502951819
682,342.0,1.0,6.058241508809754e-65,1.9063018066490565e-214,0.6730176281668141,0.6307494921415588,0.5879057434888594,0.6851605548166445
683,342.0,0.0,6.058241508809754e-65,1.9063018066490565e-214,0.6730176281668141,0.7897786806372287,0.7761194029850746,0.05491164734942048
684,343.0,1.0,1.8850069689128306e-68,1.136675232612533e-210,0.6681317846857843,0.6889874432273577,0.6368299563990767,0.5864033421952146
685,343.0,0.0,1.8850069689128306e-68,1.136675232612533e-210,0.6681317846857843,0.7897515362009083,0.7766948790288108,0.05431067223699203
686,344.0,1.0,4.941149617674681e-74,2.6927968093384393e-213,0.6706025773195333,0.6515988185437267,0.5985188990197338,0.6648875333587495
687,344.0,0.0,4.941149617674681e-74,2.6927968093384393e-213,0.6706025773195333,0.790537648217114,0.7779204657334874,0.054708349218452156
688,345.0,1.0,2.2594606237624327e-70,2.156863237958707e-209,0.6695836045996902,0.6682284072390428,0.6151636004974484,0.6302392344497607
689,345.0,0.0,2.2594606237624327e-70,2.156863237958707e-209,0.6695836045996902,0.7885753495153959,0.7783781465757537,0.05129186602870813
690,346.0,1.0,6.155342796792874e-65,5.7650875137514695e-211,0.6665110464490939,0.6554413594816119,0.6045144402008326,0.6520741731982412
691,346.0,0.0,6.155342796792874e-65,5.7650875137514695e-211,0.6665110464490939,0.7889434836716303,0.7773248079646398,0.05085069776333397
692,347.0,1.0,9.764961170280284e-52,7.048790542654085e-212,0.6695481465087041,0.6178194229778464,0.5709011290945778,0.7142584462683719
693,347.0,0.0,9.764961170280284e-52,7.048790542654085e-212,0.6695481465087041,0.7876094796496651,0.7755978190872794,0.04657377362092002
694,348.0,1.0,4.405246986924647e-56,1.5696572139994334e-217,0.6688973970782677,0.6658366159691737,0.621200412158681,0.6247855100095329
695,348.0,0.0,4.405246986924647e-56,1.5696572139994334e-217,0.6688973970782677,0.7881331372696341,0.775845783960158,0.047664442326024785
696,349.0,1.0,2.8309471266142256e-64,1.0676078875136344e-204,0.667738709226442,0.6551309961714586,0.6039807824296499,0.647271344362046
697,349.0,0.0,2.8309471266142256e-64,1.0676078875136344e-204,0.667738709226442,0.7869636556672065,0.7762096774193549,0.05057995816695189
698,350.0,1.0,5.048738029257869e-63,3.177177245774128e-213,0.6694113730172803,0.6538791255893699,0.6028289755679382,0.6564160971905847
699,350.0,0.0,5.048738029257869e-63,3.177177245774128e-213,0.6694113730172803,0.787816116588084,0.7757822546078011,0.05087319665907365
700,351.0,1.0,7.986375812129692e-65,5.462623124992236e-205,0.6660435873972474,0.6580902084540907,0.6041389377871281,0.647484756097561
701,351.0,0.0,7.986375812129692e-65,5.462623124992236e-205,0.6660435873972474,0.7891522294497757,0.7757932248508007,0.055640243902439025
702,352.0,1.0,1.1985269115533389e-76,2.8361817774160786e-213,0.6724875823526412,0.6627274291367371,0.6127575379586219,0.6382043935052532
703,352.0,0.0,1.1985269115533389e-76,2.8361817774160786e-213,0.6724875823526412,0.7902490429695901,0.7773667684631597,0.05749761222540592
704,353.0,1.0,1.8955027420917087e-82,2.6762637757191984e-229,0.6742616600747738,0.668482004477355,0.6178914288174265,0.6413437678946364
705,353.0,0.0,1.8955027420917087e-82,2.6762637757191984e-229,0.6742616600747738,0.7893382986051317,0.7775194799603944,0.05955334987593052
706,354.0,1.0,1.1057257575446167e-77,5.486755881628237e-230,0.6721079776340091,0.685537706188897,0.6328007235453723,0.6119061247853463
707,354.0,0.0,1.1057257575446167e-77,5.486755881628237e-230,0.6721079776340091,0.789601188681683,0.7769068435333132,0.05819500095401641
708,355.0,1.0,1.6888283308025814e-76,2.6630459876088633e-248,0.6756556092627272,0.6757009949605892,0.6305293534909764,0.6312476154139641
709,355.0,0.0,1.6888283308025814e-76,2.6630459876088633e-248,0.6756556092627272,0.78718180643494,0.7772322005427058,0.0539870278519649
710,356.0,1.0,3.1341917629940394e-74,5.143293637182113e-227,0.6713185848506623,0.6631988897376037,0.6166193304070918,0.6417682926829268
711,356.0,0.0,3.1341917629940394e-74,5.143293637182113e-227,0.6713185848506623,0.7890178696302352,0.7767449866597814,0.05506859756097561
712,357.0,1.0,1.2491622740377498e-67,1.6512681462104733e-257,0.681314211984686,0.6697774432856682,0.6309723476540662,0.6371597182562345
713,357.0,0.0,1.2491622740377498e-67,1.6512681462104733e-257,0.681314211984686,0.7885388667885174,0.7760719047004687,0.052922139729678276
714,358.0,1.0,8.923088929116446e-71,1.3520988557487379e-216,0.6723987557742288,0.6487048082513296,0.6009215796046682,0.6636779855017169
715,358.0,0.0,8.923088929116446e-71,1.3520988557487379e-216,0.6723987557742288,0.7903468917551302,0.7760647689591318,0.05723006486074018
716,359.0,1.0,7.915734396489522e-87,6.646410234052401e-231,0.6797892417841711,0.6328267411634002,0.5857709897316421,0.703576209600306
717,359.0,0.0,7.915734396489522e-87,6.646410234052401e-231,0.6797892417841711,0.7889570816839426,0.7778065406851324,0.06138841078600115
718,360.0,1.0,4.481072257529789e-95,8.18628610556301e-262,0.6847058584957313,0.6810541202889007,0.6390724187070864,0.6248803827751196
719,360.0,0.0,4.481072257529789e-95,8.18628610556301e-262,0.6847058584957313,0.7871570924244551,0.7785982640238372,0.06296650717703349
720,361.0,1.0,2.995833933457536e-86,5.748781627343863e-237,0.6783702566288343,0.6572200021600605,0.6150855365474339,0.6535297493782284
721,361.0,0.0,2.995833933457536e-86,5.748781627343863e-237,0.6783702566288343,0.7873312452748676,0.7776913772248142,0.06026401377463172
722,362.0,1.0,4.1526852582656147e-91,1.8657532760436383e-240,0.6786226224030361,0.6783415413858649,0.6285800682534882,0.6296438146304099
723,362.0,0.0,4.1526852582656147e-91,1.8657532760436383e-240,0.6786226224030361,0.790943062035597,0.7775713853730183,0.06779011872845653
724,363.0,1.0,5.798945744915572e-100,1.3618297667644455e-251,0.6849227423921369,0.6690187954511124,0.6205601829873549,0.6540592168099332
725,363.0,0.0,5.798945744915572e-100,1.3618297667644455e-251,0.6849227423921369,0.788534990613064,0.7786025635492642,0.06552053486150908
726,364.0,1.0,2.870664340798304e-79,2.251669703464724e-244,0.6803674127671837,0.6760762249671258,0.6258676438887691,0.6374023995429442
727,364.0,0.0,2.870664340798304e-79,2.251669703464724e-244,0.6803674127671837,0.7887753562266917,0.7758137529640009,0.06322605218053703
